time,battery_current,soc,solarCurrent,solarVoltage,battery_voltage,solar_power
2,-13.03051419,70.99221505,7.388610151,26.20102489,13.02107046,193.1645792
3,-10.38424733,70.99540863,5.953964797,26.48631869,13.0127809,157.1998602
4,-10.18436676,70.99841362,5.820573817,27.00692383,13.01228951,157.6350657
5,-8.174819726,71.0009571,4.417451363,27.49616967,13.00448586,121.4773571
6,-8.219393606,71.00330223,4.430797816,27.42344319,13.00427941,121.43973
7,-4.554462349,71.00512854,2.945150559,27.81303647,12.99380308,81.96610381
8,-5.531471776,71.00673085,2.987529225,27.43130845,12.99468076,81.78306913
9,-2.187360417,71.00777855,1.456159635,27.81451971,12.98416149,40.56695792
10,-1.753391769,71.00858665,1.465755086,27.67556516,12.98332189,40.60567796
11,-1.289318483,71.00910854,0.745906423,27.07679968,12.97948237,20.18708339
12,-0.565434346,71.00950897,0.753335598,26.72323961,12.97845576,20.11131472
13,-0.314603693,71.00984994,0.582978325,27.79971837,12.97749793,16.21435268
14,-0.04245963,71.01016721,0.591712205,27.42959917,12.97713952,16.22866802
15,-0.04445034,71.01042778,0.441922823,27.43108352,12.97647696,12.12248898
16,-0.023284878,71.01066378,0.441964271,27.42855767,12.97641336,12.12247282
17,-0.029066496,71.01082843,0.293904753,27.47800633,12.97506035,8.075861257
18,-0.028442504,71.01097151,0.293781543,27.48943356,12.97504452,8.075904667
19,-0.015049185,71.01105201,0.14657274,26.71872051,12.97470511,3.916262132
20,-0.014239656,71.01111278,0.146663983,26.70228682,12.97468876,3.916263609
,,,,,,
,,,,,,
0,-1.40905E-09,75.82205029,8.040823079,0.004824494,0,0
1,-12.94127473,75.82424779,7.293774361,26.4903524,13.03132525,193.4996148
2,-12.73591898,75.82780116,7.386942642,26.20646459,13.03343898,193.146716
3,-10.28703771,75.83099214,5.943487341,26.53249507,13.02466401,157.2718438
4,-10.21029325,75.83399462,5.806698795,27.05415381,13.02428335,157.6288957
5,-8.099550239,75.83653574,4.385868078,27.65779114,13.01559353,121.5106028
6,-8.183232699,75.83887845,4.400405878,27.58511755,13.01539569,121.5043337
7,-4.586308529,75.84070339,2.936038949,27.8852461,13.00415653,81.96874974
8,-5.430490766,75.8423049,2.988683625,27.41963753,13.00483499,81.77443149
9,-2.508660109,75.84335159,1.45776759,27.79202733,12.99389652,40.56807477
10,-2.052290655,75.8441585,1.446112593,27.94859525,12.99297962,40.50692076
11,-1.34266839,75.84467983,0.739368969,27.333763,12.98838979,20.20904478
12,-0.84118381,75.84507998,0.752718894,26.75577826,12.98761153,20.12046082
13,-0.364986586,75.84542077,0.584213814,27.75237293,12.98629246,16.219661
14,-0.156470678,75.84573789,0.585298451,27.7095972,12.98600706,16.22355498
15,-0.042768202,75.84599832,0.441959672,27.42883815,12.98510958,12.12247578
16,-0.042576125,75.84623418,0.441998982,27.42643916,12.9850719,12.12245993
17,-0.04275138,75.84639833,0.293702341,27.49673418,12.98334172,8.075917848
18,-0.041634312,75.84654115,0.293659268,27.50068987,12.98332721,8.075920225
19,-0.021799845,75.84662144,0.146755509,26.68562042,12.98301963,3.916235418
20,-0.020645729,75.84668218,0.146615198,26.71109571,12.98300455,3.916266453
,,,,,,
,,,,,,
0,-1.40905E-09,80.65764023,8.040823079,0.004824494,0,0
1,-12.86206625,80.65983676,7.274525356,26.54465774,13.04401244,193.5258143
2,-12.56956874,80.66338723,7.334656171,26.37035146,13.0464013,193.3823719
3,-10.17439064,80.66657556,5.924120751,26.61510044,13.03673524,157.3859241
4,-10.35123029,80.66957557,5.807408068,27.05176532,13.03661106,157.6259519
5,-8.167040852,80.67211441,4.390156486,27.63664299,13.02682236,121.5101226
6,-8.236027664,80.67445506,4.406592347,27.55332053,13.02655791,121.496966
7,-5.417665511,80.6762882,2.925635041,28.21822011,13.015273,82.68811871
8,-5.23237971,80.67790277,2.908810467,28.34159572,13.01466116,82.65366497
9,-2.507191096,80.67895747,1.443066024,28.25322649,13.00265591,40.86574479
10,-2.058215521,80.67977001,1.434149014,28.36344998,13.00168358,40.79433087
11,-0.390655982,80.68029311,0.719286641,27.93389744,12.99525763,20.11889848
12,-0.27156273,80.68069319,0.722179894,27.86015795,12.9948962,20.14264473
13,-0.103044681,80.68103381,0.587851591,27.60404902,12.99384492,16.2294123
14,-0.052070497,80.68135074,0.589170362,27.54661461,12.9937391,16.23077019
15,-0.041150712,80.681611,0.442026272,27.42477156,12.99284197,12.12244784
16,-0.041205176,80.68184673,0.442017643,27.42529905,12.9927984,12.12245176
17,-0.0600687,80.68201022,0.293483289,27.64924586,12.99063175,8.114673577
18,-0.058447516,80.68215265,0.293736616,27.62567468,12.99061887,8.114605321
19,-0.030066125,80.6822328,0.146757577,26.68524164,12.99033921,3.916234433
20,-0.028514659,80.68229315,0.146742121,26.68806986,12.99032558,3.916241422
,,,,,,
,,,,,,
0,-1.40905E-09,99.9516441,8.040823079,0.004824494,0,0
1,-11.64272076,99.953751,7.326319254,26.39536559,14.11060196,193.4957194
2,-11.83777267,99.95706934,7.397420268,26.17205018,14.11974524,193.2506941
3,-9.457058108,99.96004272,5.837393602,26.94818676,14.10014653,157.6381113
4,-9.932958673,99.96284024,5.894288894,26.73598336,14.10156848,157.5905116
5,-7.351539017,99.96520705,4.468857152,27.19882755,14.08041386,121.308225
6,-7.045429179,99.96738907,4.443338829,27.35240902,14.08045,121.4289372
7,-5.137778331,99.96909742,2.969244983,27.85079795,14.05767582,82.62205782
8,-4.973821917,99.97060224,2.946619246,28.05107643,14.05736324,82.67553538
9,-1.700489556,99.97158482,1.431181499,28.39857624,14.030208,40.74843913
10,-1.308672456,99.97234158,1.498615168,27.32565693,14.02908796,40.90244705
11,-0.144232162,99.97282893,0.726692701,27.73788557,14.01591073,20.17018202
12,-0.673396881,99.97320185,0.749448695,26.91798801,14.01622133,20.16097975
13,-0.165109429,99.97351926,0.586308094,27.66870297,14.01343992,16.22495369
14,-0.32842546,99.97381454,0.585638269,27.69595202,14.0137038,16.2228061
15,0.000420914,99.97405022,0.441103115,27.48020993,14.01104372,12.12161177
16,-0.004723469,99.97426429,0.4410907,27.48094216,14.01106636,12.1215838
17,0.259565809,99.97440913,0.293727888,27.62649296,14.00911497,8.114609663
18,0.253878749,99.97453607,0.293744421,27.62494262,14.00907647,8.114601301
19,-0.122507643,99.9746081,0.14667386,26.70049699,14.00406152,3.916262007
20,-0.116638734,99.97466284,0.146725315,26.69113888,14.00409143,3.916248039
0,-1.40625E-09,8.123791103,8.024830487,0.004814898,0,0
0.1,14.60003208,8.123734304,7.966126939,15.21972983,11.90002107,120.3092544
0.2,13.48001546,8.123591715,7.957470297,17.40095494,11.87291482,136.5962372
0.3,12.04357447,8.123394518,7.937349728,20.24942763,11.85765629,157.6452886
0.4,10.24338869,8.123168114,7.798591981,24.09739937,11.85240171,184.1755942
0.5,9.752084792,8.122932732,7.254951048,26.85044886,11.85191628,195.2552816
0.6,9.830725513,8.12269629,7.284062079,26.76851409,11.85152027,195.2597164
0.7,9.665954457,8.122459278,7.335048408,26.61712714,11.85148717,195.0405166
0.8,9.581746918,8.12222185,7.343437981,26.59116303,11.85140519,194.9213786
0.9,9.528836358,8.121984118,7.335863287,26.61461905,11.85132261,194.9616144
1,9.50565373,8.121746163,7.315487927,26.67646755,11.85123147,195.0586388
1.1,12.42130877,8.121498936,5.820998939,27.63533273,11.84056598,161.2607958
1.2,11.88324447,8.121237045,5.936937543,27.16642108,11.83605522,160.7110658
1.3,11.95105816,8.120964436,5.803769452,27.6964571,11.83212966,161.2796176
1.4,12.35110203,8.120683964,5.882196812,27.40178232,11.82886963,161.0716701
1.5,11.71865797,8.12039772,5.911601048,27.27891083,11.82755011,160.9032842
1.6,14.93662021,8.12009709,4.324094146,28.57986269,11.81423001,124.173919
1.7,15.21445172,8.119777095,4.381894731,28.30528459,11.80708403,124.2316366
1.8,14.95655129,8.119442932,4.460819371,27.84884164,11.80238449,123.8775579
1.9,14.43020059,8.119098366,4.470590667,27.78337272,11.7992984,123.7873307
2,14.27214522,8.118746165,4.411412304,28.14766135,11.7967176,124.1676981
2.1,17.29318302,8.118377187,2.996349858,28.15217651,11.7823891,84.08090814
2.2,18.13128496,8.117986092,2.977324812,28.36943118,11.77356112,84.29243679
2.3,18.14942433,8.117578817,2.917753424,28.91079896,11.76774324,84.48947093
2.4,17.68859941,8.117159664,2.898370431,29.05549937,11.76403462,84.44607477
2.5,17.28794562,8.116731796,2.933473737,28.78380176,11.7613943,84.49134369
2.6,20.62027754,8.116285408,1.444671578,29.02440214,11.7455329,42.01179451
2.7,21.25240291,8.115814491,1.435417914,29.1472346,11.73607536,41.94442531
2.8,21.6460553,8.115325582,1.462116482,28.76408386,11.72921495,42.08982482
2.9,21.44183523,8.114823435,1.490822441,28.21571307,11.72475191,42.01767116
3,20.92225146,8.114311543,1.502663901,27.92032932,11.72187553,41.87425838
3.1,22.92543607,8.113786332,0.71576784,28.70294029,11.71189633,20.57427213
3.2,23.37446239,8.113245615,0.743412742,27.80212793,11.70586206,20.65886963
3.3,22.1646444,8.112693481,0.752944916,27.31290946,11.70323978,20.54163277
3.4,21.80740369,8.112132956,0.731350635,28.25958403,11.70054431,20.67543397
3.5,22.73493365,8.111566266,0.715171856,28.71764512,11.69712694,20.56850381
3.6,22.66673207,8.110993816,0.596360624,28.03518046,11.69467151,16.70847768
3.7,23.34463346,8.110416161,0.589210711,28.44395145,11.69189104,16.75746419
3.8,23.15856722,8.109834678,0.57555975,29.01002341,11.69062803,16.71105801
3.9,22.30166565,8.109250382,0.584555755,28.66130472,11.69059119,16.7576485
4,22.72886822,8.108664023,0.597018202,27.99146726,11.68930146,16.70002233
0,-1.40625E-09,12.95938104,8.024830487,0.004814898,0,0
0.1,15.49032238,12.95932102,7.964210872,15.74822083,12.34056175,124.4916456
0.2,14.40117094,12.95916987,7.954492562,18.0073629,12.32283359,141.3737779
0.3,12.99465392,12.95896001,7.927891399,20.95172757,12.31295345,163.0638681
0.4,11.32996671,12.95871771,7.710352619,24.90329563,12.30952763,188.99232
0.5,11.17679089,12.9584628,7.301564891,26.71773109,12.3078925,195.1730166
0.6,11.13494715,12.95820237,7.339563622,26.60319269,12.30672922,195.0179564
0.7,11.01360938,12.95793792,7.362790439,26.53003403,12.30597537,194.8936908
0.8,10.83354013,12.95767053,7.369310561,26.50903486,12.30552283,194.8547036
0.9,10.81538021,12.95740097,7.326995968,26.64175477,12.30504414,195.096214
1,11.00303443,12.95712981,7.276366078,26.79047431,12.30444726,195.2446559
1.1,13.71284092,12.95684865,5.82543697,27.61928395,12.29662175,161.2367942
1.2,13.45189395,12.95655247,5.9106514,27.28300254,12.29362256,160.8955674
1.3,13.2053248,12.95624527,5.915948262,27.2600692,12.29146366,160.8738544
1.4,13.11604985,12.95592994,5.863418386,27.47640861,12.28974858,161.149395
1.5,13.37730902,12.95560864,5.795027276,27.72678114,12.28808821,161.2795924
1.6,15.73528556,12.95527313,4.394801769,28.2380172,12.27948266,124.2124588
1.7,15.68537428,12.95491858,4.414077398,28.13273966,12.27533218,124.158282
1.8,15.68375029,12.95455005,4.433121567,28.02239664,12.27222621,124.0715345
1.9,15.7307625,12.9541712,4.449017156,27.92485114,12.26987383,123.97082
2,15.85495881,12.95378476,4.459559546,27.85711068,12.26802679,123.8883121
2.1,19.54994075,12.95338196,2.952291926,28.61821873,12.25704928,84.4472669
2.2,18.3119223,12.95295753,2.929658715,28.81549685,12.2537281,84.49389451
2.3,19.48544955,12.95251723,2.965181408,28.49470103,12.24880371,84.38291104
2.4,18.38449379,12.95206522,2.913936146,28.94027098,12.24748177,84.48430972
2.5,19.37671457,12.95160458,2.979076821,28.35056189,12.24438801,84.27672916
2.6,21.58735673,12.95112591,1.506640737,27.80745133,12.23456798,41.80387438
2.7,22.59661922,12.9506234,1.499935634,27.99339114,12.22805502,41.91544878
2.8,22.75145893,12.95010333,1.463922976,28.73457093,12.22392366,42.09359178
2.9,22.20293828,12.94957033,1.437050239,29.12622834,12.22166987,41.95744499
3,21.63744769,12.94902781,1.452608115,28.91112246,12.2202151,42.05602135
3.1,23.21363314,12.94847231,0.721394716,28.55687933,12.21378626,20.62260032
3.2,22.98170235,12.94790174,0.738409872,28.00832652,12.21072018,20.67927552
3.3,23.31725676,12.94732006,0.748414273,27.56456906,12.20784184,20.61285197
3.4,23.8216014,12.94673019,0.749824341,27.49050161,12.20538822,20.59412432
3.5,24.27824582,12.94613427,0.743807693,27.78462846,12.20345007,20.6562606
3.6,23.91636248,12.94553273,0.57934555,28.87280455,12.2022673,16.73697958
3.7,24.04464811,12.9449261,0.597077543,27.98746038,12.20098786,16.69921937
3.8,23.94500754,12.94431571,0.579341631,28.87295314,12.20019537,16.73695709
3.9,24.2043301,12.94370255,0.596194841,28.04600681,12.19926897,16.71048441
4,23.82325789,12.94308735,0.580288557,28.83662536,12.19919669,16.74210821
0,-1.40625E-09,17.79497099,8.024830487,0.004814898,0,0
0.1,15.9218033,17.79490947,7.963205458,16.01666326,12.54226552,126.6006123
0.2,14.85262228,17.79475435,7.952885244,18.30214584,12.52927852,143.6806813
0.3,13.46671548,17.7945386,7.922172892,21.28385041,12.52220033,165.5942552
0.4,11.88580096,17.79428885,7.655054557,25.27214955,12.51987074,190.8918169
0.5,11.65686678,17.79402473,7.250622269,26.86237612,12.5184257,195.3102908
0.6,11.51521479,17.7937531,7.284995343,26.76583599,12.51738785,195.2489629
0.7,11.44536477,17.79347597,7.326179788,26.64423525,12.51658009,195.119169
0.8,11.4654142,17.79319478,7.357105557,26.54817445,12.51589681,194.9767441
0.9,11.53178525,17.79291059,7.372997316,26.49706784,12.51532851,194.886966
1,11.64205677,17.79262421,7.369792023,26.50747591,12.51483268,194.8788132
1.1,13.88312636,17.79232751,5.830630901,27.60033772,12.50877814,161.1883456
1.2,13.87269179,17.79201563,5.834932221,27.58451112,12.50634627,161.1808436
1.3,13.86718767,17.7916926,5.835781093,27.58137291,12.50454681,161.1792507
1.4,13.86320372,17.79136133,5.836419793,27.57900845,12.50321626,161.1780287
1.5,13.86025665,17.791024,5.836891916,27.57725885,12.50223171,161.1771122
1.6,16.15638895,17.79067249,4.434789993,28.01240219,12.49530237,124.0627184
1.7,16.5315111,17.79030206,4.477889021,27.73285416,12.491815,123.7116649
1.8,16.9721079,17.78991771,4.421201639,28.09224145,12.48902597,124.1298763
1.9,16.82597142,17.7895231,4.355906455,28.43374273,12.48752442,124.2327929
2,16.47399377,17.78912091,4.360870745,28.40987942,12.48671275,124.2370233
2.1,19.85217123,17.78870252,2.925624088,28.84839029,12.47796651,84.49444595
2.2,19.21197761,17.7882628,2.957155862,28.57266115,12.47530747,84.42652559
2.3,19.77141835,17.78780742,2.910451458,28.96674234,12.47208773,84.47809904
2.4,19.29784657,17.78734047,2.968223884,28.46417931,12.47079091,84.36313134
2.5,19.49817238,17.78686498,2.896948647,29.06565226,12.46914044,84.44128371
2.6,22.53406378,17.7863717,1.500325621,27.9831502,12.46037238,41.90989014
2.7,23.36997745,17.78585484,1.460270283,28.79369853,12.45553376,42.08505634
2.8,22.07505,17.78532059,1.437442719,29.12113699,12.45425414,41.9605056
2.9,22.13825675,17.7847735,1.500723722,27.97262795,12.45212795,41.90410497
3,23.34005679,17.78421693,1.4822035,28.40087226,12.44912663,42.07325907
3.1,23.88247154,17.78364753,0.752069642,27.36479247,12.44524223,20.55802596
3.2,24.52692725,17.78306325,0.751329161,27.40737854,12.44204861,20.57084143
3.3,24.84226597,17.78246798,0.743472215,27.79950535,12.43985908,20.65848695
3.4,24.78718787,17.78186459,0.732720222,28.21388917,12.4385886,20.67870269
3.5,24.5917656,17.78125521,0.722122329,28.53696086,12.43782491,20.62797792
3.6,24.79313651,17.78064025,0.582191131,28.76092399,12.43645478,16.7506641
3.7,24.84109374,17.78002025,0.59197933,28.29833131,12.43557121,16.74669692
3.8,24.0528278,17.77939652,0.592178757,28.28728678,12.43590366,16.74556093
3.9,24.43908091,17.77877005,0.576973439,28.96020805,12.4349529,16.72168609
4,24.82548973,17.77814156,0.588769381,28.46593488,12.43415148,16.75838098
0,-1.40625E-09,22.63056093,8.024830487,0.004814898,0,0
0.1,16.1825593,22.63049856,7.962641268,16.16431506,12.65793327,127.7525142
0.2,15.12138279,22.63034116,7.951946562,18.46418861,12.64780132,144.9435085
0.3,13.74566117,22.63012201,7.918587572,21.46685505,12.64243472,166.9782478
0.4,12.21649463,22.62986797,7.619565409,25.47556962,12.64081785,191.833502
0.5,11.81524525,22.62959851,7.368838947,26.5105608,12.63977616,194.9372455
0.6,12.05842561,22.62932043,7.372967171,26.49716597,12.63839308,194.8859514
0.7,12.21673511,22.629036,7.327870899,26.63909255,12.63739238,195.1117226
0.8,12.26208273,22.62874688,7.27546227,26.79303888,12.63673623,195.2710984
0.9,12.21530178,22.6284543,7.235032371,26.90480724,12.63634589,195.3263446
1,12.00643615,22.62815917,7.242839536,26.88365984,12.63626609,195.3236378
1.1,14.33726398,22.62785353,5.840160464,27.56510417,12.63081903,161.1713413
1.2,14.33609984,22.62753264,5.84339053,27.5530196,12.62889016,161.1642437
1.3,14.34948026,22.62720053,5.845535337,27.54495472,12.62744724,161.1592904
1.4,14.37938214,22.62686014,5.847121012,27.53897126,12.62635627,161.1555531
1.5,14.39233117,22.62651363,5.854773023,27.5098416,12.62556044,161.1350657
1.6,16.9019323,22.62615303,4.465340463,27.81884791,12.61929585,123.8377056
1.7,17.23451464,22.62577359,4.404985917,28.18314903,12.61650337,124.1883714
1.8,16.963013,22.62538028,4.368652253,28.37184871,12.61505858,124.2389354
1.9,16.59713965,22.62497673,4.417982716,28.1106512,12.61419669,124.1337405
2,16.93197293,22.62456561,4.458119876,27.86651362,12.61283676,123.9007521
2.1,20.2223168,22.62413838,2.892025776,29.10035505,12.60520396,84.42311221
2.2,19.79141737,22.62368993,2.981972662,28.31890049,12.60305,84.249194
2.3,19.30599447,22.62322584,2.924422612,28.85806499,12.60162761,84.49419567
2.4,20.29587325,22.62275021,2.906448187,28.99666062,12.59896718,84.46925401
2.5,19.68927985,22.62226605,2.98568701,28.2773942,12.5986197,84.21090212
2.6,23.36834875,22.6217642,1.498624484,28.02734742,12.59018996,41.93336637
2.7,22.92461882,22.62123896,1.41788255,29.35737252,12.58771476,41.77764668
2.8,22.28924031,22.62069645,1.500575224,27.97656103,12.58631081,41.90627612
2.9,23.75027116,22.62014117,1.467952934,28.66672087,12.58291277,42.0986234
3,22.16297765,22.61957645,1.445782177,29.00901764,12.58359866,42.01877935
3.1,23.90997016,22.618999,0.725630408,28.43721162,12.57897385,20.65078078
3.2,23.78874374,22.61840678,0.746737277,27.64831421,12.57725567,20.63160639
3.3,24.7036303,22.61780367,0.751826859,27.3788836,12.57476935,20.56233127
3.4,25.08018357,22.61719249,0.737318339,28.04991458,12.57326416,20.68093929
3.5,24.70584668,22.61657535,0.71966794,28.60316287,12.57293234,20.60900543
3.6,25.11143368,22.61595267,0.592058351,28.2939646,12.57157334,16.74625297
3.7,24.49255003,22.61532497,0.578231745,28.91446513,12.57165919,16.73021137
3.8,25.05854585,22.61469358,0.595031467,28.11989926,12.57051744,16.72322641
3.9,24.78249311,22.61405945,0.576606158,28.97330655,12.57046628,16.71902912
4,24.73872586,22.6134233,0.596225221,28.04402858,12.57027253,16.71012035
0,-1.40625E-09,27.46615087,8.024830487,0.004814898,0,0
0.1,16.33415832,27.46608795,7.962301,16.25227122,12.73296564,128.4478926
0.2,15.27824736,27.4659291,7.951332929,18.56623625,12.72473883,145.745259
0.3,13.90854578,27.46570779,7.916070158,21.58577183,12.72052569,167.8783264
0.4,12.41703038,27.46545103,7.593911096,25.61015204,12.71940375,192.410234
0.5,12.14323103,27.46517816,7.385446721,26.45614685,12.71838316,194.8359837
0.6,12.30117515,27.46489594,7.368160133,26.51275523,12.71721657,194.9392758
0.7,12.3755106,27.46460684,7.336406165,26.6129465,12.71640347,195.0955519
0.8,12.39399135,27.46431264,7.304867662,26.70801372,12.71584493,195.2093487
0.9,12.35689291,27.46401468,7.282160991,26.77395932,12.71549187,195.2674346
1,12.29279654,27.46371395,7.273386125,26.79891864,12.71527415,195.2846845
1.1,14.26441132,27.46340256,5.879778364,27.41155331,12.7107135,161.0575629
1.2,14.41421331,27.46307583,5.929420397,27.20048546,12.70893743,160.7727428
1.3,14.81111019,27.46273779,5.889481919,27.37205189,12.70727606,161.0012796
1.4,14.86176929,27.4623914,5.797456134,27.71840136,12.70633296,161.219201
1.5,14.41837671,27.46203884,5.805186057,27.69150046,12.70621408,161.2162702
1.6,17.05540332,27.46167218,4.464990007,27.82119098,12.70038052,123.8327361
1.7,17.57765979,27.46128674,4.369180807,28.36923712,12.69778581,124.2388818
1.8,16.83579079,27.46088745,4.370412817,28.36313547,12.69722298,124.2270002
1.9,16.98824889,27.46047795,4.466946676,27.80806958,12.69597848,123.814627
2,17.58205925,27.46006088,4.386463072,28.28175517,12.69446475,124.2269524
2.1,20.23983251,27.45962781,2.876932463,29.20264092,12.68826392,84.35290523
2.2,20.58957299,27.45917361,2.95083171,28.63166018,12.68564882,84.45269848
2.3,19.82320135,27.45870381,3.00024565,28.10397641,12.68494335,84.02533164
2.4,19.35129462,27.4582225,2.95142756,28.62618816,12.68428852,84.45052579
2.5,20.05743905,27.45773267,2.877710829,29.1975098,12.68253606,84.35703509
2.6,23.72935277,27.45722524,1.495621872,28.10249139,12.67485603,41.97013744
2.7,22.77338313,27.45669454,1.439137406,29.09896883,12.6735485,41.97340407
2.8,23.22033997,27.45614668,1.50601819,27.82565793,12.67123897,41.81576062
2.9,23.16649582,27.45558612,1.433504569,29.17151825,12.66994266,41.9285794
3,22.56834062,27.45501619,1.502888492,27.91416308,12.66969859,41.87062127
3.1,24.5008442,27.45443357,0.747714033,27.60008515,12.6653028,20.62112717
3.2,25.08949462,27.45383627,0.72489363,28.45869383,12.66303622,20.64643868
3.3,24.03864785,27.45322811,0.740064099,27.94311138,12.6631646,20.67495677
3.4,25.06935271,27.45261193,0.740207742,27.93731794,12.6610808,20.67447466
3.5,24.24191537,27.4519898,0.724251058,28.47719204,12.66143311,20.64245287
3.6,24.67020391,27.45136215,0.596133178,28.05001424,12.66021206,16.71121829
3.7,25.15981584,27.4507295,0.581938303,28.77120183,12.65907798,16.74967121
3.8,24.45233285,27.45009316,0.593294266,28.22399454,12.65954289,16.73822533
3.9,25.22409709,27.44945408,0.58486837,28.64763595,12.65831306,16.75824392
4,24.42543109,27.44881298,0.58905141,28.45192291,12.65905485,16.75781889
0,-1.40625E-09,32.30174081,8.024830487,0.004814898,0,0
0.1,16.44043374,32.30167751,7.962060487,16.31393044,12.78556531,128.9353041
0.2,15.38827489,32.30151764,7.950891477,18.63780339,12.77869769,146.3072899
0.3,14.02294138,32.30129482,7.914209247,21.66917736,12.77531141,168.5077478
0.4,12.55940017,32.30103614,7.574867996,25.70429252,12.77455099,192.7894188
0.5,12.38486612,32.30076087,7.252672833,26.85673414,12.77355,195.3202327
0.6,12.17627482,32.30047574,7.358258515,26.54450792,12.7729267,195.0171141
0.7,12.43808201,32.30018332,7.376779923,26.48471857,12.77196587,194.8888424
0.8,12.59529744,32.29988551,7.23427455,26.9068493,12.77129152,195.3306405
0.9,12.1673109,32.29958374,7.351794492,26.56498283,12.77145193,195.0485404
1,12.57596223,32.29927902,7.34338016,26.59134306,12.77069976,195.0645841
1.1,14.69647692,32.2989636,5.852250234,27.51949252,12.76628648,161.1509019
1.2,14.69941883,32.29863283,5.854594351,27.51052665,12.76492084,161.1446784
