time,battery_current,soc,solarCurrent,solarVoltage,battery_voltage,solar_power
2.6,24.25044958,66.14159434,1.466908028,28.68458927,12.90856974,42.09778048
2.7,23.0674598,66.14104894,1.490630849,28.22007055,12.90899603,42.01930331
2.8,24.00867682,66.14048657,1.435635025,29.14445614,12.90712097,41.94618383
2.9,23.48609578,66.13991161,1.500087766,27.98940401,12.90721069,41.91329309
3,23.36364237,66.13932734,1.432126729,29.18878467,12.90694206,41.91678709
3.1,24.5751049,66.13873054,0.746599346,27.6550063,12.90464842,20.63299001
3.2,25.74974973,66.1381192,0.737725593,28.03452714,12.90260095,20.68042471
3.3,24.7008749,66.13749711,0.721418514,28.55623183,12.9033898,20.62277942
3.4,25.03159453,66.13686705,0.751156894,27.41712159,12.90265563,20.57369033
3.5,25.65247565,66.1362311,0.725979588,28.42692691,12.90164486,20.65275175
3.6,25.37267006,66.13558968,0.592497012,28.2694949,12.90169081,16.74363992
3.7,25.53812447,66.13494331,0.581816486,28.77612937,12.90127199,16.74917664
3.8,25.27968682,66.13429328,0.592018625,28.29616127,12.90142597,16.74647719
3.9,25.6290162,66.13364055,0.58280348,28.7357415,12.90088392,16.7528779
4,25.19777488,66.13298581,0.59106058,28.3482069,12.90131613,16.75127864
0,-1.40625E-09,70.98646035,8.024830487,0.004814898,0,0
0.1,16.80174273,70.98639585,7.961298001,16.50651656,12.94850876,130.4391198
0.2,15.75870306,70.98623278,7.949486824,18.8556197,12.94597838,148.0047435
0.3,14.4072051,70.98600521,7.908102024,21.91971385,12.94524923,170.3814765
0.4,13.03404526,70.98574049,7.512513277,25.98414291,12.94569202,193.7863013
0.5,12.78579805,70.98545766,7.345959988,26.58329569,12.94536149,195.0940994
0.6,12.83419416,70.98516343,7.356757758,26.54927925,12.94484286,195.0445869
0.7,12.88937299,70.98486077,7.356781023,26.54920536,12.94443554,195.0440888
0.8,12.99286267,70.98455187,7.339460063,26.60351331,12.94405856,195.1014627
0.9,13.11292259,70.98423835,7.29394805,26.73997664,12.94372671,195.2518963
1,13.04215291,70.98392142,7.264759555,26.82318218,12.94367221,195.3138157
1.1,15.07273979,70.9835935,5.936664203,27.16767037,12.94038151,160.7379873
1.2,15.423532,70.98325006,5.819990102,27.63896313,12.9393315,161.2126871
1.3,14.93476801,70.98289516,5.860366558,27.48827494,12.93945415,161.1461127
1.4,15.21487439,70.98253177,5.931990602,27.18890615,12.9387772,160.7736466
1.5,15.45251875,70.98216211,5.831076708,27.59870316,12.93823524,161.2006359
1.6,18.12456664,70.98177843,4.378771642,28.32119963,12.93400306,124.2310511
1.7,17.34414963,70.9813761,4.445751092,27.94532926,12.93418851,123.9647645
1.8,18.08108663,70.98096,4.369952981,28.36541519,12.93274514,124.2344911
1.9,17.36877718,70.98053372,4.457771848,27.8687793,12.93318984,123.8764605
2,18.00811734,70.9800999,4.357580012,28.42573194,12.93211397,124.2300534
2.1,20.52002186,70.97965022,2.918745536,28.90305588,12.92795375,84.49051399
2.2,20.83987961,70.9791797,2.933878233,28.78040653,12.9267305,84.49094666
2.3,20.66144879,70.97869379,2.964777912,28.49870768,12.92632404,84.38539155
2.4,20.30740106,70.9781965,2.961598724,28.52994826,12.92628721,84.40387125
2.5,20.41522856,70.97769079,2.926160664,28.84405191,12.92581392,84.49448751
2.6,24.10216588,70.97716768,1.470492405,28.62245051,12.92013522,42.09926232
2.7,23.19805873,70.97662162,1.485197317,28.33895341,12.92029447,42.05789051
2.8,24.04234229,70.97605858,1.449493737,28.95652097,12.91858988,42.0402764
2.9,23.43260587,70.97548299,1.493610341,28.15092462,12.91881868,41.99166085
3,23.58132928,70.9748981,1.440391352,29.08236985,12.91825566,41.98261097
3.1,24.98560235,70.97430066,0.750044295,27.47862448,12.91578819,20.59094138
3.2,25.5293168,70.97368869,0.719203206,28.61538997,12.91453784,20.60515278
3.3,24.75032345,70.97306596,0.748360146,27.56734339,12.91504439,20.6135151
3.4,25.69680917,70.97243526,0.72650604,28.41129218,12.91357865,20.65561565
3.5,24.51794353,70.97179866,0.742617064,27.83679804,12.91475786,20.663649
3.6,25.43112018,70.97115659,0.581585311,28.78543712,12.91338286,16.74820947
3.7,25.22412227,70.97050957,0.585951496,28.59931058,12.91343155,16.7596725
3.8,25.22491168,70.96985888,0.593375803,28.21926397,12.91328431,16.73762163
3.9,25.72318998,70.96920549,0.592482228,28.27032598,12.91257506,16.74373213
4,25.77298042,70.9685501,0.58563848,28.61343382,12.91242644,16.75936288
0,-1.40625E-09,75.82205029,8.024830487,0.004814898,0,0
0.1,16.81931063,75.82198573,7.96125721,16.5166929,12.95719542,130.51952
0.2,15.77691867,75.82182249,7.949407763,18.86744545,12.95490141,148.097475
0.3,14.42621821,75.82159467,7.907741807,21.93350045,12.95431808,170.4844773
0.4,13.05848137,75.82132963,7.508808516,25.99958374,12.95482823,193.8353164
0.5,12.83836833,75.8210464,7.33120558,26.62891541,12.95449993,195.1530684
0.6,12.8378241,75.8207517,7.330937964,26.62973394,12.95406613,195.1540558
0.7,12.84508647,75.8204485,7.336460031,26.61278048,12.95373587,195.1330098
0.8,12.87779012,75.82013902,7.344475268,26.58793076,12.95345866,195.1000463
0.9,12.91613287,75.81982489,7.344869389,26.58670136,12.95323631,195.0981436
1,12.94592451,75.81950733,7.339866135,26.60225585,12.95306981,195.11889
1.1,15.07859255,75.81917876,5.93914068,27.15632198,12.94970946,160.7183308
1.2,15.47021869,75.81883465,5.814013629,27.66033718,12.94864987,161.2169264
1.3,14.90047176,75.81847907,5.896407626,27.34336372,12.9488998,161.0102455
1.4,15.51260769,75.81811499,5.873877988,27.43519041,12.94784393,161.0939929
1.5,15.07841813,75.81774463,5.822687694,27.62924092,12.94812438,161.2117452
1.6,18.0150609,75.81736021,4.460286267,27.8523454,12.94364201,123.8819921
1.7,17.60151427,75.81695714,4.357154728,28.4277709,12.94342972,124.19017
1.8,18.11442354,75.81654032,4.439537054,27.98365959,12.9422969,124.0331888
1.9,17.40326888,75.81611331,4.396400705,28.22951049,12.94276156,124.1715119
2,18.19016939,75.81567877,4.402278118,28.19789842,12.94153285,124.192815
2.1,20.50436331,75.81522841,2.917131607,28.91563433,12.93768286,84.48873884
2.2,20.75119004,75.81475722,2.922970849,28.8696828,12.93660036,84.4936352
2.3,20.85413152,75.81427064,2.951541471,28.62514005,12.93589606,84.45009745
2.4,20.60541415,75.81377269,2.97660327,28.37714102,12.93576455,84.29869813
2.5,20.19963478,75.81326631,2.962345848,28.52265836,12.93593037,84.39986046
2.6,24.08142237,75.81274255,1.466176105,28.69698863,12.93009553,42.09699461
2.7,23.28240068,75.81219584,1.485539972,28.33171151,12.93018964,42.05587627
2.8,23.91083184,75.8116322,1.454387952,28.88459542,12.92878956,42.06403206
2.9,23.49503504,75.811056,1.49016942,28.23051666,12.92881753,42.0231548
3,23.64597806,75.81047053,1.449714591,28.95334306,12.92827871,42.04146343
3.1,25.3666529,75.80987252,0.748866439,27.54119843,12.92548028,20.60715452
3.2,24.91338169,75.80925997,0.718521509,28.633155,12.92546481,20.59935721
3.3,25.4231806,75.80863667,0.748439115,27.56329416,12.92445256,20.61254627
3.4,24.84982341,75.8080054,0.71974185,28.60120949,12.92483017,20.60961056
3.5,25.43772819,75.80736823,0.748098209,27.58069989,12.92390786,20.61666821
3.6,25.27438255,75.80672559,0.584590151,28.65980677,12.92384166,16.75771792
3.7,25.32381394,75.80607799,0.582916403,28.73105206,12.92359338,16.75325612
3.8,25.40646525,75.80542674,0.581763623,28.77826279,12.92335402,16.74895877
3.9,25.50960159,75.80477278,0.581456923,28.7905821,12.92312631,16.74765626
4,25.61563965,75.80411681,0.582146579,28.76274011,12.92292205,16.75049244
0,-1.40625E-09,80.65764023,8.024830487,0.004814898,0,0
0.1,16.8347825,80.65757561,7.961221242,16.52565506,12.96484567,130.590326
0.2,15.79296189,80.65741223,7.949337882,18.87786063,12.96276014,148.1791401
0.3,14.44296686,80.65718418,7.907422355,21.94564254,12.96230549,170.575148
0.4,13.08003997,80.65691887,7.505523126,26.01317725,12.96287522,193.8779142
0.5,12.97264008,80.65663529,7.306495701,26.70320762,12.96244375,195.232022
0.6,12.96806507,80.65634017,7.326831126,26.64225598,12.96203875,195.1684394
0.7,12.91348687,80.6560365,7.330193149,26.63201037,12.96179996,195.1565501
0.8,12.94517016,80.65572651,7.302193431,26.71588516,12.96153623,195.2434337
0.9,13.05739025,80.65541184,7.308825904,26.69631004,12.96123506,195.2116508
1,12.94370718,80.65509371,7.332605157,26.62462958,12.96124801,195.147452
1.1,15.25067144,80.65476455,5.93649559,27.1684406,12.95772577,160.7390752
1.2,15.44602412,80.65441983,5.795556383,27.7249586,12.95693611,161.2189908
1.3,14.94155537,80.65406364,5.919345562,27.2452161,12.95713466,160.8811744
1.4,15.56504404,80.65369895,5.846869444,27.53992174,12.95608306,161.1728854
1.5,14.9812027,80.65332797,5.849771972,27.52892775,12.95655838,161.1719264
1.6,18.10121393,80.65294292,4.451677625,27.90799596,12.95191279,123.9507431
1.7,17.50911098,80.65253923,4.368332864,28.37342504,12.95195788,124.1959885
1.8,18.19181016,80.65212179,4.431116195,28.03433693,12.95065202,124.0810477
1.9,17.38074451,80.65169417,4.405993226,28.17763177,12.9512605,124.1488063
2,18.22567159,80.65125902,4.385410401,28.28720362,12.94997846,124.2246701
2.1,20.47732862,80.65080804,2.911635885,28.95779034,12.94626835,84.48035609
2.2,20.77427639,80.65033624,2.908603184,28.98061971,12.94517238,84.47422755
2.3,20.98350107,80.64984906,2.933798022,28.78108034,12.94437505,84.49102577
2.4,20.9135726,80.64935049,2.970211508,28.44393703,12.94405543,84.34919206
2.5,20.52693881,80.6488435,2.983797392,28.29863841,12.94421949,84.23080547
2.6,24.02149243,80.64831913,1.46308019,28.74840679,12.93891892,42.09194708
2.7,23.37443228,80.64777184,1.491066576,28.21014329,12.93888461,42.01556314
2.8,23.70352761,80.64720763,1.454791532,28.87851952,12.93788213,42.06574545
2.9,23.7353523,80.64663089,1.492005725,28.18853456,12.93740203,42.00715488
3,23.46578083,80.64604487,1.457755279,28.83318802,12.93738996,42.0771241
3.1,25.39578194,80.64544632,0.747792224,27.59615917,12.93438371,20.62023541
3.2,24.68501953,80.64483325,0.726766919,28.40348638,12.93471323,20.65698608
3.3,25.81737482,80.64420942,0.738334506,28.01123394,12.93296936,20.67941986
3.4,24.62737628,80.64357763,0.741801893,27.87153702,12.93411825,20.667908
3.5,25.71771897,80.64293996,0.723976302,28.48503556,12.93259495,20.64069312
3.6,25.79698802,80.64229681,0.588726234,28.46806723,12.93225933,16.75845963
3.7,25.7004639,80.64164871,0.595041297,28.11928959,12.93220225,16.72312823
3.8,25.04653653,80.64099694,0.592514268,28.26852425,12.93285448,16.74353191
3.9,25.31095304,80.64034247,0.583623971,28.70133688,12.93243658,16.75540773
4,25.56432471,80.63968599,0.581247847,28.79892368,12.93205931,16.74673109
0,-1.40625E-09,85.49323017,8.024830487,0.004814898,0,0
0.1,16.84870018,85.49316551,7.961188852,16.53371687,12.97172749,130.6540177
0.2,15.80738907,85.49300198,7.94927484,18.88722653,12.96982717,148.2525734
0.3,14.45802756,85.49277374,7.907133376,21.95655894,12.96948687,170.6566307
0.4,13.09945012,85.49250818,7.502551607,26.0253928,12.97010954,193.9157488
0.5,12.85658341,85.49222429,7.331270173,26.6287178,12.96986947,195.1696325
0.6,12.96141484,85.49192877,7.30742333,26.7004644,12.96935353,195.2295186
0.7,12.99649757,85.49162467,7.303568832,26.71184032,12.96902268,195.2398291
0.8,13.03591974,85.4913142,7.308302809,26.69786036,12.96876168,195.2269381
0.9,13.0543855,85.49099903,7.323154533,26.65340449,12.96858139,195.1809114
1,13.0195874,85.49068037,7.337221679,26.61043153,12.96850601,195.1293174
1.1,15.35875173,85.49035068,5.92855404,27.20437295,12.96498753,160.798889
1.2,15.42982036,85.49000542,5.785196988,27.76034943,12.96437798,161.2134277
1.3,15.00394662,85.48964868,5.930200499,27.19697829,12.96450568,160.8072146
1.4,15.5891124,85.48928344,5.828298402,27.60886821,12.96351633,161.2045907
1.5,14.95720725,85.48891191,5.86969488,27.45177809,12.96406272,161.1182298
1.6,18.19468008,85.4885263,4.438740973,27.98851175,12.95932647,124.0380349
1.7,17.44182255,85.48812206,4.385892498,28.28471036,12.9596031,124.1875951
1.8,18.26207784,85.48770407,4.414048228,28.13290365,12.95815883,124.156442
1.9,17.37616406,85.4872759,4.42760795,28.05503819,12.95887906,124.0679685
2,18.23519324,85.4868402,4.36557358,28.38698808,12.95759393,124.2341795
2.1,20.45545213,85.48638869,2.908797722,28.9791643,12.95397915,84.47465147
2.2,20.69296117,85.48591634,2.89773923,29.06001408,12.95299585,84.44395975
2.3,20.96954397,85.48542861,2.910974801,28.96279258,12.95214789,84.47911036
2.4,21.09708362,85.4849295,2.944521138,28.68855677,12.95161384,84.47212737
2.5,20.95694995,85.48442195,2.977388368,28.36875037,12.95150027,84.29187568
2.6,24.11830195,85.48389705,1.458088526,28.8280106,12.946663,42.07826796
2.7,23.41393312,85.48334925,1.497659361,28.05188863,12.9467448,41.94581729
2.8,23.60404446,85.48278452,1.45058485,28.94075986,12.94594208,42.04603732
2.9,24.03049505,85.48220726,1.490449694,28.22417978,12.94501382,42.02082871
3,23.21032885,85.48162072,1.469007821,28.64847859,12.94568279,42.09913418
3.1,25.26489923,85.48102166,0.747482878,27.61163413,12.94256549,20.62371688
3.2,24.74662345,85.48040809,0.726532224,28.41051049,12.94269434,20.65575457
3.3,25.81963921,85.47978379,0.735858757,28.10385097,12.94104516,20.6817858
3.4,24.84733266,85.47915153,0.745326306,27.71545372,12.9419488,20.64468999
3.5,25.21132225,85.47851339,0.718646265,28.62991882,12.94130749,20.60043052
3.6,25.83672603,85.47786978,0.592298713,28.28060511,12.94032873,16.74485258
3.7,25.04752221,85.47722121,0.59099902,28.35149138,12.94111351,16.75154837
3.8,25.53513682,85.47656899,0.580753119,28.8184831,12.94040137,16.74442356
3.9,25.82081549,85.47591406,0.589613026,28.42363248,12.93996653,16.75644671
4,25.14335331,85.47525712,0.594186285,28.1714286,12.94071535,16.73109523
0,-1.40625E-09,90.32882012,8.024830487,0.004814898,0,0
0.1,16.86526075,90.32875539,7.961150265,16.54331037,12.97991671,130.7298097
0.2,15.82444261,90.32859171,7.949200069,18.8982979,12.978181,148.3393733
0.3,14.47576168,90.32836323,7.906790982,21.96941122,12.97794202,170.7525202
0.4,13.12229149,90.32809737,7.499038298,26.03973983,12.97860982,193.9596432
0.5,12.96907444,90.3278131,7.371291009,26.50261488,12.97828779,194.9695789
0.6,13.07269463,90.32751713,7.353985513,26.55806485,12.97779128,195.0565955
0.7,13.12108662,90.32721251,7.328822439,26.63619346,12.97745727,195.1608413
0.8,13.11518939,90.32690148,7.306126367,26.70429886,12.97725973,195.2328491
0.9,13.07350973,90.32658571,7.292872054,26.74310088,12.97715805,195.2656421
1,13.02049549,90.32626644,7.290777036,26.74917108,12.97710923,195.2702098
1.1,15.26142206,90.32593609,5.937061144,27.16585591,12.97374619,160.7346644
1.2,15.51857411,90.32559017,5.78628087,27.75667513,12.97294119,161.2146493
1.3,15.00281978,90.32523278,5.916989396,27.25552942,12.97319636,160.8960332
1.4,15.63179224,90.32486689,5.844650775,27.54828479,12.97217011,161.1777037
1.5,15.01475332,90.3244947,5.850209968,27.52726346,12.97270881,161.170978
1.6,18.2461456,90.32410845,4.430875363,28.03576561,12.96802565,124.0823114
1.7,17.41381364,90.32370358,4.410442301,28.15306221,12.96843183,124.1356546
1.8,18.31060884,90.32328496,4.392952447,28.24780722,12.96691857,124.2132794
1.9,17.4112385,90.32285616,4.436600142,28.00149592,12.96767373,124.021154
2,18.24828004,90.32241983,4.354990014,28.43811495,12.96642743,124.2278909
2.1,20.43722958,90.32196769,2.901375433,29.0338434,12.96290067,84.45579332
2.2,20.6933831,90.32149472,2.890692761,29.109634,12.96193171,84.41776252
2.3,20.95561665,90.32100637,2.898674468,29.05332053,12.96112765,84.4470592
2.4,21.13899028,90.32050663,2.926719215,28.83952418,12.96054597,84.49450136
2.5,21.13855154,90.31999845,2.960890709,28.53682767,12.96027915,84.40772553
2.6,24.20209137,90.31947294,1.45314797,28.90312212,12.95561609,42.05852866
2.7,23.52764255,90.31892453,1.503494086,27.89741644,12.95570347,41.86061977
2.8,23.42722028,90.3183592,1.446680413,28.99646757,12.95527779,42.02424543
2.9,24.34620223,90.31778133,1.480834537,28.42840796,12.95377909,42.07900466
3,23.012263,90.31719418,1.490824687,28.21566191,12.9550843,42.01765158
3.1,25.40665601,90.31659451,0.746076472,27.68011766,12.95159136,20.63802622
3.2,24.83131197,90.31598037,0.729065719,28.33296916,12.95181614,20.66761422
3.3,25.67922981,90.31535551,0.737934156,28.02658775,12.95045843,20.68011262
3.4,24.76661121,90.31472271,0.741516976,27.88349896,12.95130055,20.6692495
3.5,25.5526152,90.31408403,0.725029342,28.4547589,12.95016549,20.64725687
3.6,25.84910894,90.3134399,0.590822237,28.3608845,12.94959225,16.75229761
3.7,25.23567782,90.31279081,0.583849022,28.69176348,12.95017143,16.75601168
3.8,25.83977144,90.31213807,0.589266415,28.44115417,12.94932732,16.75733376
3.9,25.13365575,90.31148262,0.585865475,28.60320483,12.95008835,16.75959593
4,25.83078502,90.31082516,0.58799783,28.50362444,12.94918512,16.75949943
0,-1.40625E-09,95.16441006,8.024830487,0.004814898,0,0
0.1,16.96764239,95.16434495,7.960910593,16.60263298,13.03055359,131.1984551
0.2,15.92806388,95.16418028,7.948739824,18.96557615,13.02894488,148.8667148
0.3,14.58243571,95.16395036,7.904682268,22.04667211,13.02877605,171.3279534
0.4,13.25965807,95.16368269,7.477534661,26.12538302,13.02943483,194.2092452
0.5,13.29635166,95.16339615,7.237791189,26.89735735,13.0288828,195.334697
0.6,12.90795634,95.16309745,7.374127208,26.49338661,13.02897441,194.97928
0.7,13.37704843,95.16278976,7.330932065,26.62975197,13.02813087,195.152463
0.8,13.09706359,95.1624754,7.259863148,26.83683587,13.02825474,195.3238937
0.9,12.96314069,95.16215611,7.397089885,26.4171387,13.02825873,194.841669
1,13.40067843,95.16183318,7.290095663,26.75114168,13.02761281,195.2716724
1.1,15.30136445,95.16149914,5.895447275,27.34736697,13.02468252,161.0147768
1.2,15.44997113,95.16114955,5.900365851,27.32677657,13.02402582,160.9901708
1.3,15.72651939,95.16078847,5.823088051,27.62779402,13.02333528,161.210425
1.4,15.28465885,95.16041888,5.845050745,27.54677973,13.02359739,161.1819434
1.5,15.35465982,95.160043,5.90214681,27.31926712,13.02331327,160.9809869
1.6,18.27041328,95.15965311,4.413290652,28.1371573,13.01903963,124.1591279
1.7,17.70015884,95.15924465,4.40986641,28.15626117,13.01915206,124.1380772
1.8,18.31679798,95.15882248,4.397807445,28.22199363,13.01798604,124.2035022
1.9,17.70307712,95.15839016,4.42571212,28.06612742,13.01840317,124.0774571
2,18.35447987,95.15795032,4.371011403,28.36016367,13.01738044,124.2344087
2.1,20.28107022,95.15749471,2.909745657,28.97205486,13.01420281,84.47694278
2.2,20.50966762,95.1570183,2.882512117,29.1655221,13.01328654,84.38164947
2.3,20.83034968,95.15652651,2.867215268,29.26546677,13.01242255,84.2973219
2.4,21.11481282,95.15602333,2.872262201,29.23311675,13.01172279,84.32699966
2.5,21.29392787,95.15551173,2.892497702,29.09705814,13.01123883,84.42494534
2.6,24.60673548,95.15498283,1.447622137,28.983205,13.00631686,42.0297973
2.7,23.5012817,95.15443108,1.507759306,27.77420644,13.00694471,41.78165757
2.8,23.42562513,95.15386243,1.426434158,29.2582512,13.00649953,41.86482334
2.9,24.66598059,95.15328127,1.485786941,28.32647152,13.00462171,42.05439098
3,22.97736846,95.15269084,1.492149303,28.1852051,13.00635071,42.00582674
3.1,24.93044458,95.15208797,0.750461796,27.45582862,13.00340597,20.58469875
3.2,25.77226504,95.15147069,0.725706358,28.43498033,13.00193655,20.65121421
3.3,24.67132152,95.15084274,0.74337649,27.80372429,13.00292014,20.65910506
3.4,25.92009325,95.1502069,0.735282083,28.12465847,13.00116152,20.68170603
3.5,24.71238335,95.1495652,0.732588066,28.21835704,13.00241439,20.67844256
3.6,25.78564978,95.14891807,0.596025058,28.05701562,13.00090717,16.71248884
3.7,25.87051952,95.14826602,0.580516419,28.82775362,13.0006325,16.74326162
3.8,25.2043746,95.14761032,0.592489547,28.26991456,13.00130524,16.74368651
3.9,25.94845719,95.14695194,0.588367408,28.48568671,13.00030587,16.75903923
4,25.4086888,95.14629156,0.579217815,28.87764021,13.0008744,16.73624178
0,-1.40625E-09,100,8.024830487,0.004814898,0,0
0.1,18.97347654,99.99992766,7.956064532,17.69713759,13.99271274,139.8000265
0.2,17.94524152,99.99974412,7.937862729,20.20401435,13.99078148,158.5024458
0.3,16.67485857,99.9994866,7.844927995,23.46400465,13.99019609,181.4444544
0.4,15.97827222,99.99918404,7.387115248,26.45060125,13.98970655,195.0265086
0.5,15.7757003,99.99885386,7.410550636,26.3711118,13.98896539,194.9186162
0.6,15.67388488,99.99850371,7.396595331,26.41881051,13.98829142,195.0023814
0.7,15.62719578,99.99813879,7.368585268,26.51138115,13.98769075,195.1373068
0.8,15.64587055,99.99776292,7.329348679,26.63458846,13.98711495,195.264718
0.9,15.74540279,99.99737897,7.287203312,26.75948686,13.98651876,195.3317572
1,15.92105231,99.99698903,7.256363408,26.84654336,13.9858882,195.3410725
1.1,18.33671398,99.99658672,5.804743925,27.69304876,13.9821047,161.2175669
1.2,18.36193279,99.99616833,5.861076051,27.48552257,13.98134937,161.1877855
1.3,18.18894776,99.99573807,5.915570363,27.26171437,13.98094385,160.9917117
1.4,17.9556479,99.99529903,5.933498905,27.18207835,13.98069304,160.9028246
1.5,17.81063347,99.9948535,5.919071607,27.24641807,13.98039726,160.9898957
1.6,20.02457024,99.99439435,4.447727808,27.93296319,13.97675334,124.0209846
1.7,20.46323513,99.9939174,4.47460393,27.755771,13.97541605,123.8026574
1.8,20.87739141,99.99342731,4.409635976,28.15753962,13.97422953,124.1689746
1.9,20.67968511,99.9929275,4.337839765,28.51811134,13.9738688,124.1360703
2,20.12331825,99.99242049,4.372225699,28.35412042,13.97400878,124.1942932
2.1,23.16516464,99.99189854,2.950896653,28.63106463,13.96926651,84.44427032
2.2,22.80625508,99.99135705,2.926846162,28.83849344,13.96879362,84.47440412
2.3,23.20270383,99.99080113,2.956545888,28.57844204,13.96755348,84.4237385
2.4,22.81934978,99.99023453,2.923566668,28.86492424,13.96734671,84.47229689
2.5,23.18511544,99.98966005,2.957269155,28.57158526,13.96631931,84.4206852
2.6,25.79180435,99.98906934,1.493490093,28.15377394,13.96198918,41.99267393
2.7,26.44510074,99.98845723,1.475721176,28.52727401,13.96020199,42.08994507
2.8,26.03754524,99.98782927,1.431593702,29.19541572,13.95983566,41.89841946
2.9,25.27705762,99.98718957,1.468737143,28.65317919,13.96000974,42.09227347
3,25.82540019,99.9865412,1.496161148,28.08925328,13.95869598,41.96436941
3.1,27.47640314,99.98588114,0.71762026,28.6563376,13.95577054,20.58660686
3.2,27.67926296,99.98520756,0.72120549,28.56201829,13.95471419,20.61788989
3.3,27.7875275,99.98452397,0.726737648,28.40436416,13.95386647,20.65440463
3.4,27.830987,99.98383298,0.732754355,28.21273322,13.95316529,20.6771027
3.5,27.85558162,99.98313651,0.738481676,28.00555166,13.95253686,20.67814869
3.6,27.47473768,99.98243496,0.588807546,28.46404614,13.95237647,16.75723018
3.7,27.65795186,99.98172881,0.589933945,28.4072286,13.95158039,16.75462516
3.8,27.85303398,99.98101928,0.58752316,28.52635882,13.95079612,16.75885563
3.9,27.79376698,99.98030724,0.58296251,28.72913319,13.95035151,16.75197607
4,27.53808144,99.97959335,0.581870813,28.77393378,13.95015588,16.74766145